,source,target,retweetCount,hashtags
599,krupp31416,barevalodeleon,0,[]
600,krupp31416,traficogt,0,[]
601,hami417,razondesergt,0,[]
602,hami417,__vadertg,0,[]
603,hami417,traficogt,0,[]
604,hami417,barevalodeleon,0,[]
605,ertadivarius,alfarito007,0,[]
606,ertadivarius,traficogt,0,[]
607,ertadivarius,barevalodeleon,0,[]
608,ertadivarius,medina1979,0,[]
609,ertadivarius,traficogt,0,[]
610,ertadivarius,barevalodeleon,0,[]
611,random_ram80,traficogt,0,[]
612,random_ram80,barevalodeleon,0,[]
613,alemarro1991,traficogt,0,[]
614,alemarro1991,barevalodeleon,0,[]
615,betomoreirap,traficogt,0,[]
616,betomoreirap,fmendezargueta,0,[]
617,betomoreirap,barevalodeleon,0,[]
618,jorgega23923554,traficogt,0,[]
619,jorgega23923554,barevalodeleon,0,[]
620,theclowbala,traficogt,0,[]
621,theclowbala,barevalodeleon,0,[]
622,mcfrsa,traficogt,0,[]
623,mcfrsa,barevalodeleon,0,[]
624,wanderlust19851,traficogt,0,[]
625,wanderlust19851,barevalodeleon,0,[]
626,mundo9999,traficogt,0,[]
627,mundo9999,barevalodeleon,0,[]
628,gamaliel_matheu,traficogt,0,[]
629,gamaliel_matheu,barevalodeleon,0,[]
630,adnjernimo1,traficogt,0,[]
631,adnjernimo1,barevalodeleon,0,[]
632,llviz_40,traficogt,0,[]
633,llviz_40,barevalodeleon,0,[]
634,mirnadesoto1,traficogt,0,[]
635,mirnadesoto1,barevalodeleon,0,[]
636,pablocarias12,traficogt,0,[]
637,pablocarias12,barevalodeleon,0,[]
638,nashiraquezada,oco_motora,0,[]
639,nashiraquezada,traficogt,0,[]
640,ep_investiga,barevalodeleon,144,['AHORA']
641,mildred_gaitan,prensacomunitar,96,['URL']
642,chatamendez,alexvaldezsmith,0,[]
643,chatamendez,traficogt,0,[]
644,chatamendez,barevalodeleon,0,[]
645,d3sarrollo,traficogt,0,[]
646,d3sarrollo,barevalodeleon,0,[]
647,rodenasmarina,traficogt,0,[]
648,rodenasmarina,barevalodeleon,0,[]
649,luispedroortizb,traficogt,0,[]
650,luispedroortizb,barevalodeleon,0,[]
651,garcia196711,asteguietaluis,0,[]
652,garcia196711,traficogt,0,[]
653,garcia196711,barevalodeleon,0,[]
654,martifus,traficogt,0,[]
655,martifus,barevalodeleon,0,[]
